game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes,home_pp_opportunities,away_pp_opportunities,home_pp_minutes,away_pp_minutes,home_pp_goals,away_pp_goals,home_pp_xg,away_pp_xg
849,57,Slovenia,Austria,0,35,28,3.4584,2.5451,0.2153,0.1404,7,0,12,0,5,8,8,5,10,18,8,5,18,10,2,0,1.6585,0.5364
850,57,Slovakia,United States,0,26,19,2.9347,1.81,0.2085,0.1378,2,3,4,4,4,14,14,4,8,31,14,4,31,8,1,1,1.2484,0.4097
851,57,Hungary,Sweden,0,15,21,1.55,2.751,0.136,0.2047,3,1,3,2,10,10,10,10,20,20,10,10,20,20,1,0,0.7448,0.9515
852,57,Croatia,Belarus,0,31,22,3.4199,2.3181,0.1613,0.1467,4,3,5,4,3,7,7,3,6,14,7,3,14,6,2,0,1.3369,0.2779
853,57,Poland,Germany,0,27,26,3.5255,3.3817,0.2244,0.2251,6,2,7,3,7,8,8,7,14,18,8,7,18,14,3,2,1.3316,1.9364
854,57,Russia,Canada,0,30,22,3.1951,2.0147,0.1557,0.1399,2,0,4,0,4,3,3,4,8,6,3,4,6,8,0,0,0.7787,0.4198
855,57,Japan,Italy,0,28,18,3.373,1.5979,0.2298,0.1561,2,1,4,2,5,4,4,5,10,8,4,5,8,10,1,0,0.6135,0.2794
856,57,Ukraine,Netherlands,0,25,21,1.9747,2.2233,0.2123,0.1682,4,2,8,2,9,5,5,9,18,10,5,9,10,18,1,0,0.3491,0.7889
857,57,France,Norway,0,26,25,3.6497,2.1219,0.238,0.1693,4,2,6,4,6,11,11,6,12,22,11,6,22,12,2,0,1.8098,0.4505
858,58,Switzerland,Denmark,0,18,25,2.2473,2.6275,0.1625,0.1513,2,5,4,8,7,5,5,7,14,10,5,7,10,14,1,1,0.857,0.8704
859,58,China,Netherlands,0,49,21,5.3136,1.6939,0.2115,0.1335,2,3,2,6,5,9,9,5,10,18,9,5,18,10,2,1,2.1333,0.6278
860,58,South Korea,Russia,0,40,20,6.1366,2.302,0.2339,0.2169,8,3,15,5,5,16,16,5,10,32,16,5,32,10,4,0,4.231,0.5889
861,58,Czech Republic,Lithuania,0,24,24,2.4822,2.4674,0.1526,0.1498,3,2,4,2,6,4,4,6,12,8,4,6,8,12,1,2,0.4257,1.0835
862,58,United States,Hungary,1,23,18,2.6924,2.1,0.1603,0.2355,3,2,6,4,11,6,6,11,22,12,6,11,12,22,1,2,1.0606,1.356
863,58,Finland,Italy,0,18,24,1.9426,2.5841,0.1584,0.2,3,0,4,0,8,2,2,8,19,4,2,8,4,19,1,0,0.4288,1.1844
864,58,Poland,Croatia,0,29,26,3.5457,3.0933,0.18,0.1707,2,1,4,2,4,5,5,4,8,13,5,4,13,8,1,0,1.1788,0.6215
865,58,Spain,Romania,0,26,32,2.8571,3.6705,0.1852,0.164,2,3,4,6,7,7,7,7,14,14,7,7,14,14,0,2,0.6791,1.8023
866,58,Great Britain,Estonia,0,26,25,2.8447,2.7661,0.1515,0.1448,4,1,6,1,7,1,1,7,14,2,1,7,2,14,0,1,0.1256,1.8497
867,58,Sweden,Norway,0,32,29,3.4508,2.708,0.1911,0.2153,1,3,2,5,6,5,5,6,12,10,5,6,10,12,1,1,0.8422,1.1187
868,58,Austria,Slovenia,0,27,29,3.0295,2.383,0.2222,0.194,4,3,5,6,7,8,8,7,14,16,8,7,16,14,1,0,1.0337,0.4709
869,58,Japan,Latvia,0,21,25,2.4972,3.012,0.1718,0.224,1,2,2,1,10,8,8,10,20,16,8,10,16,20,0,2,0.5943,1.7392
870,58,Ukraine,France,0,23,23,2.0236,2.5083,0.1956,0.2205,1,3,1,6,9,11,11,9,20,22,11,9,22,20,0,0,0.6075,0.3772
871,58,Belgium,Slovakia,0,27,31,2.9253,3.6951,0.2061,0.2119,0,4,0,7,11,6,6,11,24,12,6,11,12,24,0,4,1.2115,2.4766
872,58,Belarus,Germany,1,25,18,2.9949,1.7962,0.1643,0.143,4,3,7,3,7,8,8,7,17,16,8,7,16,17,1,2,0.9983,0.8578
873,59,Slovenia,Finland,1,25,47,2.5718,5.8885,0.1659,0.2187,4,3,1,5,13,10,10,13,26,20,10,13,20,26,0,3,0.9409,3.2061
874,59,Switzerland,Latvia,0,16,16,1.8176,1.7711,0.2363,0.1448,1,2,2,2,5,6,6,5,10,12,6,5,12,10,0,0,0.76,0.1376
875,59,Kazakhstan,South Korea,0,23,20,2.5335,2.2151,0.1686,0.19,2,0,3,0,4,6,6,4,8,14,6,4,14,8,1,0,0.6375,0.41
876,59,Japan,China,0,23,22,2.0823,2.0201,0.1466,0.1559,4,3,5,4,4,8,8,4,8,16,8,4,16,8,1,0,0.7329,0.1142
877,59,Russia,Canada,0,22,28,2.8027,2.7091,0.1629,0.1284,3,0,5,0,3,5,5,3,6,10,5,3,10,6,0,0,1.5888,0.7266
878,59,Belgium,Denmark,1,23,17,2.6103,2.01,0.1672,0.1901,3,4,3,3,0,7,7,0,0,16,7,0,16,0,1,0,1.0627,0
879,59,United States,Poland,0,32,21,3.6111,2.1962,0.231,0.1648,3,1,5,2,4,7,7,4,8,14,7,4,14,8,1,0,1.3366,0.5697
880,59,Norway,Romania,1,35,29,3.9814,3.6302,0.1605,0.2272,2,3,2,5,13,8,8,13,28,16,8,13,16,28,1,1,1.7936,1.96
881,59,Austria,Hungary,1,32,31,4.4301,2.5315,0.2406,0.2175,5,6,8,10,7,7,7,7,17,17,7,7,17,17,3,1,2.3051,0.6033
882,59,Great Britain,Sweden,0,35,25,3.9619,3.2837,0.1819,0.2501,2,3,3,4,8,5,5,8,16,10,5,8,10,16,0,0,1.4334,1.8372
883,59,France,Italy,1,27,35,3.7342,3.3357,0.2379,0.1552,3,2,2,3,8,8,8,8,16,16,8,8,16,16,0,1,1.7217,2.1129
884,59,Germany,Belarus,1,22,24,2.3203,2.6974,0.1564,0.2295,0,1,0,2,9,5,5,9,18,10,5,9,10,18,0,0,0.7158,1.0658
885,59,Netherlands,Ukraine,1,31,25,3.1114,2.1396,0.2063,0.2114,1,2,2,4,5,8,8,5,10,16,8,5,16,10,0,1,1.2184,0.8154
886,59,Estonia,Lithuania,0,31,28,2.9732,3.3346,0.1926,0.1993,5,3,8,5,1,5,5,1,2,10,5,1,10,2,4,1,1.3789,0.1269
887,59,Croatia,Spain,0,27,23,3.3267,2.9067,0.2307,0.2444,2,3,3,3,9,7,7,9,18,14,7,9,14,18,0,0,0.6424,0.9185
888,59,Slovakia,Czech Republic,0,15,27,1.2278,3.1867,0.1171,0.147,1,4,2,6,8,10,10,8,16,20,10,8,20,16,1,2,0.5554,0.8487
889,60,Switzerland,United States,0,22,28,2.7219,2.9493,0.2306,0.2096,2,3,4,6,3,8,8,3,6,16,8,3,16,6,2,0,1.3362,1.0343
890,60,Czech Republic,Netherlands,0,37,20,5.4049,1.8964,0.2354,0.1341,8,2,15,2,5,10,10,5,10,20,10,5,20,10,4,1,2.6039,0.9017
891,60,Romania,Great Britain,1,29,34,3.2987,3.6516,0.1567,0.1817,4,3,5,5,8,6,6,8,16,12,6,8,12,16,0,2,1.5317,0.8916
892,60,Poland,Hungary,1,26,25,3.2493,3.1324,0.1716,0.2296,4,5,6,7,12,11,11,12,24,22,11,12,22,24,1,1,1.0105,0.8126
893,60,Denmark,Russia,0,32,27,3.978,3.4021,0.1812,0.2222,4,5,7,7,6,5,5,6,12,10,5,6,10,12,2,2,1.9226,1.5307
894,60,China,Kazakhstan,0,27,32,2.5317,2.3767,0.1342,0.1412,1,6,2,9,3,2,2,3,6,4,2,3,4,6,1,1,0.5102,0.4014
895,60,Spain,Finland,0,21,29,2.4403,3.3309,0.1652,0.1682,3,6,6,8,9,7,7,9,18,16,7,9,16,18,1,2,1.1245,1.4378
896,60,Estonia,Slovenia,0,26,32,2.5719,2.8246,0.1408,0.1309,4,1,8,2,2,7,7,2,4,14,7,2,14,4,2,0,1.0724,0.494
897,60,Belgium,Austria,0,21,34,1.3452,3.6878,0.1404,0.2119,1,5,0,6,7,4,4,7,14,8,4,7,8,14,0,0,0.1404,0.647
898,60,Latvia,Ukraine,0,33,13,3.6063,1.1465,0.154,0.1264,4,0,7,0,2,3,3,2,4,6,3,2,6,4,0,0,1.2294,0.619
899,60,Sweden,Italy,1,33,17,3.603,1.8763,0.2495,0.2046,3,4,5,7,5,4,4,5,10,8,4,5,8,10,2,2,0.6699,0.9197
900,60,Slovakia,Japan,0,36,25,3.3138,3.0392,0.1463,0.2167,2,3,3,2,5,5,5,5,10,10,5,5,10,10,1,1,1.0647,1.3783
901,60,Germany,Croatia,0,23,19,2.683,2.5049,0.1474,0.2159,4,3,6,4,5,4,4,5,10,8,4,5,8,10,1,2,0.5894,0.7996
902,60,Lithuania,South Korea,0,13,20,1.4183,2.0525,0.1471,0.1671,1,0,2,0,4,1,1,4,8,2,1,4,2,8,0,0,0.1471,0.2962
903,60,France,Canada,0,28,23,3.3882,2.1817,0.1778,0.2186,5,3,10,6,8,4,4,8,16,8,4,8,8,16,3,2,0.871,0.7622
904,60,Norway,Belarus,1,31,32,3.0051,3.4455,0.1572,0.1484,5,4,7,6,10,10,10,10,20,20,10,10,20,20,1,2,0.782,1.2128
905,61,South Korea,Slovenia,0,34,26,4.2677,2.5988,0.2364,0.1513,8,3,12,4,4,7,7,4,8,16,7,4,16,8,1,0,0.1635,0.7292
906,61,Great Britain,Switzerland,0,30,31,4.1528,3.834,0.2027,0.2039,3,4,4,8,10,10,10,10,20,20,10,10,20,20,1,3,1.765,1.9918
907,61,Latvia,China,0,41,21,4.4168,1.7969,0.1526,0.1919,6,1,10,0,7,4,4,7,14,8,4,7,8,14,2,0,0.9038,0.516
908,61,Denmark,Canada,0,23,25,2.5235,2.526,0.1535,0.1252,1,4,1,6,2,5,5,2,4,10,5,2,10,4,0,0,0.3995,0
909,61,Russia,Estonia,0,20,33,2.5208,2.9625,0.2074,0.1508,3,5,4,8,4,4,4,4,8,8,4,4,8,8,0,1,0.2965,1.1815
910,61,Spain,Hungary,0,18,28,2.0721,3.1022,0.1792,0.1658,3,1,4,2,3,3,3,3,6,6,3,3,6,6,2,1,0.8489,0.8266
911,61,Belgium,Kazakhstan,0,18,28,1.7119,3.4367,0.1526,0.2488,2,6,4,9,8,5,5,8,19,10,5,8,10,19,0,0,0.2751,0.8836
912,61,Italy,Norway,0,21,26,2.0476,3.0587,0.1509,0.234,4,0,7,0,8,4,4,8,16,8,4,8,8,16,2,0,0.7147,1.5525
913,61,Japan,United States,1,44,41,5.1684,3.9753,0.1615,0.1494,6,7,12,14,8,10,10,8,16,20,10,8,20,16,4,1,2.3452,1.0957
914,61,Slovakia,Czech Republic,1,27,39,2.5089,4.5016,0.139,0.2113,4,5,8,6,4,10,10,4,8,20,10,4,20,8,1,0,0.9029,0.6082
915,61,Belarus,Ukraine,1,19,32,1.6962,3.4667,0.1415,0.2076,5,4,10,6,11,3,3,11,22,6,3,11,6,22,0,4,0.2831,2.0899
916,61,Poland,Lithuania,1,37,43,4.5707,5.2163,0.2183,0.2456,5,4,6,4,13,7,7,13,31,14,7,13,14,31,3,1,2.7956,2.1499
917,61,Austria,Sweden,0,35,32,3.2978,3.2526,0.2052,0.2335,2,4,4,4,4,3,3,4,8,6,3,4,6,8,0,2,0.9197,1.447
918,61,Finland,Germany,0,24,23,2.9072,2.4658,0.1601,0.2218,2,1,2,2,7,4,4,7,14,8,4,7,8,14,0,0,0.6306,0.6555
919,61,Romania,France,0,20,20,2.1725,2.3741,0.2179,0.1639,5,2,4,3,5,7,7,5,10,17,7,5,17,10,1,1,0.5788,0.316
920,61,Netherlands,Croatia,1,22,28,2.3526,3.0961,0.1477,0.2169,3,4,6,7,6,6,6,6,12,12,6,6,12,12,2,0,0.7215,1.2081
921,62,Romania,Latvia,0,27,29,2.6222,3.5189,0.2329,0.1621,2,9,1,16,10,5,5,10,20,10,5,10,10,20,0,3,0.6223,1.4916
922,62,Finland,Belarus,0,24,24,2.803,2.8329,0.231,0.219,1,2,2,0,12,11,11,12,24,22,11,12,22,24,0,1,0.9635,1.1553
923,62,Switzerland,Austria,1,22,21,2.2762,2.2143,0.222,0.2071,0,1,0,1,8,7,7,8,16,14,7,8,14,16,0,0,0.9108,0.9505
924,62,Norway,Kazakhstan,0,27,28,2.8503,3.0094,0.1605,0.2073,5,4,9,7,7,10,10,7,14,20,10,7,20,14,1,0,1.0574,0.9538
925,62,United States,Belgium,0,27,27,3.606,3.3668,0.2621,0.224,8,3,13,6,8,6,6,8,16,14,6,8,14,16,3,2,0.9954,2.0828
926,62,Slovakia,Slovenia,0,16,20,1.332,2.0798,0.2165,0.2103,1,0,1,0,6,4,4,6,12,8,4,6,8,12,0,0,0.2165,0.8377
927,62,Estonia,Netherlands,0,28,22,2.2849,2.0766,0.1384,0.1277,5,1,9,2,5,4,4,5,10,8,4,5,8,10,0,0,0.5333,0.3722
928,62,China,Ukraine,0,16,24,1.5887,1.9606,0.1407,0.1546,2,1,2,2,4,6,6,4,8,15,6,4,15,8,0,0,0.3198,0.2088
929,62,Czech Republic,Sweden,0,21,20,2.5609,1.7068,0.1537,0.1526,4,3,6,5,5,6,6,5,10,12,6,5,12,10,3,0,0.8562,0.2991
930,62,Poland,South Korea,0,27,24,3.1128,3.1797,0.1592,0.2364,3,1,5,2,8,4,4,8,16,10,4,8,10,16,1,0,0.6216,1.3582
931,62,Great Britain,Germany,0,29,19,4.0606,2.0167,0.2329,0.1548,6,1,11,2,5,6,6,5,10,12,6,5,12,10,4,0,2.0788,0.8028
932,62,Hungary,Canada,0,24,20,3.2265,2.8192,0.2403,0.2286,4,3,8,5,7,9,9,7,14,18,9,7,18,14,0,3,1.4218,1.6553
933,62,Italy,Russia,1,31,37,2.6524,3.5952,0.1416,0.1523,1,2,2,4,2,3,3,2,4,6,3,2,6,4,0,0,0.6561,0.2955
934,62,Denmark,Croatia,0,26,32,3.1249,4.4378,0.2439,0.1826,5,3,8,6,8,5,5,8,16,10,5,8,10,16,1,2,0.904,1.9367
935,62,Lithuania,France,0,18,18,2.2875,1.7504,0.2307,0.1718,3,0,6,0,2,9,9,2,4,18,9,2,18,4,2,0,1.5395,0
936,62,Japan,Spain,0,28,24,3.4948,2.4371,0.1656,0.1699,3,5,6,6,7,6,6,7,14,15,6,7,15,14,1,3,0.9192,0.7093
937,63,Japan,Czech Republic,1,19,34,2.0076,4.4952,0.1494,0.2245,4,3,6,6,9,11,11,9,18,25,11,9,25,18,0,1,0.2884,1.5459
938,63,China,Canada,0,19,25,1.8632,2.1975,0.1132,0.1855,2,1,1,2,2,4,4,2,4,8,4,2,8,4,0,1,0,0.5531
939,63,United States,Estonia,0,25,10,2.6261,0.8347,0.2253,0.1243,3,0,3,0,2,7,7,2,4,14,7,2,14,4,0,0,0.9978,0.1243
940,63,Croatia,Slovakia,0,34,22,4.4128,2.3889,0.1715,0.1697,4,3,4,6,5,11,11,5,10,22,11,5,22,10,2,2,2.0958,0.8443
941,63,Kazakhstan,Netherlands,0,27,21,2.745,1.9653,0.1551,0.1428,2,3,4,4,7,4,4,7,14,8,4,7,8,14,0,2,0.7473,0.749
942,63,Romania,Hungary,1,27,38,3.3974,3.7631,0.2335,0.2238,4,3,5,5,7,6,6,7,14,12,6,7,12,14,1,0,1.4636,0.8194
943,63,Norway,Switzerland,1,31,22,3.0061,2.4215,0.1508,0.1691,5,4,9,8,5,4,4,5,10,8,4,5,8,10,0,1,0.5776,0.7378
944,63,Latvia,Lithuania,0,24,26,2.5529,2.4706,0.1728,0.2116,2,4,4,5,5,4,4,5,10,8,4,5,8,10,1,0,0.4435,0.3513
945,63,Finland,Denmark,1,32,31,4.1249,3.4574,0.192,0.1654,5,6,8,9,8,8,8,8,16,16,8,8,16,16,2,3,1.0342,1.4391
946,63,Poland,Italy,0,21,32,2.2003,3.5448,0.1713,0.2213,2,3,2,3,7,4,4,7,14,8,4,7,8,14,1,2,0.257,1.9306
947,63,Slovenia,Spain,0,38,28,4.178,2.6496,0.1575,0.1662,4,1,7,1,3,8,8,3,6,16,8,3,16,6,1,0,1.8474,0.1662
948,63,Belarus,Great Britain,0,37,26,5.0293,2.639,0.2265,0.2094,5,2,8,2,6,11,11,6,12,25,11,6,25,12,3,0,2.8153,0.2522
949,63,Russia,France,0,31,40,3.5272,5.0892,0.2277,0.2298,5,1,9,2,4,8,8,4,8,16,8,4,16,8,3,1,1.8528,1.0782
950,63,Germany,Austria,1,21,32,2.0696,3.6926,0.2117,0.2108,2,1,4,2,10,9,9,10,20,20,9,10,20,20,1,0,0.952,1.0055
951,63,Sweden,Belgium,0,33,17,4.2219,1.6378,0.2596,0.1831,6,5,7,6,8,10,10,8,16,20,10,8,20,16,3,1,2.2231,0.2958
952,63,South Korea,Ukraine,1,50,34,5.4562,3.1004,0.2333,0.1622,4,3,6,6,10,13,13,10,20,26,13,10,26,20,2,0,1.4808,0.7699
953,64,Czech Republic,Kazakhstan,0,21,23,2.634,2.138,0.2379,0.139,4,2,7,3,5,4,4,5,10,8,4,5,8,10,0,1,0.4342,0.6879
954,64,Switzerland,Romania,0,27,24,3.1807,2.9406,0.1521,0.2235,7,2,13,0,8,7,7,8,18,14,7,8,14,18,3,2,1.5661,1.6918
955,64,China,Slovakia,1,35,26,3.44,2.3072,0.1399,0.2154,4,3,5,5,8,9,9,8,16,18,9,8,18,16,1,2,0.9352,1.1012
956,64,Austria,United States,1,19,33,2.7431,2.7619,0.2376,0.1901,2,3,4,4,9,10,10,9,18,20,10,9,20,18,1,1,1.9269,0.6528
957,64,Japan,Finland,0,31,21,3.5791,2.1206,0.1578,0.1535,4,0,7,0,4,8,8,4,8,16,8,4,16,8,3,0,1.5309,0.5816
958,64,Spain,Estonia,0,19,30,2.1457,2.9465,0.2239,0.1373,3,2,6,4,6,5,5,6,15,10,5,6,10,15,0,2,0.6193,1.1632
959,64,Norway,Denmark,0,29,21,3.2924,2.3912,0.2162,0.2281,7,4,10,5,6,5,5,6,12,10,5,6,10,12,0,1,0.1272,0.9926
960,64,Latvia,Belgium,0,21,25,2.5387,2.4513,0.2049,0.2093,2,4,4,5,5,5,5,5,10,10,5,5,10,10,0,1,0.1473,1.0103
961,64,Italy,Belarus,1,29,32,2.8348,3.8341,0.2065,0.2213,3,4,5,5,10,5,5,10,20,10,5,10,10,20,0,1,0.5588,1.3455
962,64,Russia,Netherlands,0,40,39,4.0852,4.4135,0.1745,0.222,3,4,3,6,6,3,3,6,12,9,3,6,9,12,1,3,0.4704,1.8577
963,64,Canada,Sweden,0,32,32,3.3827,3.1069,0.1465,0.1645,5,4,6,5,2,8,8,2,4,16,8,2,16,4,2,0,1.8862,0
964,64,Lithuania,Ukraine,0,22,24,2.6582,1.9319,0.1448,0.1311,2,1,4,2,4,8,8,4,8,16,8,4,16,8,2,0,1.6861,0.6911
965,64,Germany,Hungary,0,28,22,3.6411,2.6004,0.193,0.2262,3,5,5,7,7,6,6,7,14,12,6,7,12,14,1,1,1.8612,1.1851
966,64,Poland,Slovenia,0,26,23,2.8762,2.7873,0.2093,0.1634,7,2,10,1,8,6,6,8,16,12,6,8,12,16,2,1,0.836,1.801
967,64,Croatia,France,0,27,21,3.4059,2.8405,0.1707,0.2352,2,4,4,5,6,7,7,6,12,14,7,6,14,12,0,0,1.7306,0.2352
968,64,South Korea,Great Britain,0,28,25,3.3489,2.8981,0.1679,0.2469,3,1,4,1,4,4,4,4,8,8,4,4,8,8,1,0,0.6654,0.2469
969,65,Hungary,United States,0,32,31,4.0677,3.6733,0.2405,0.1603,4,3,8,6,4,9,9,4,8,18,9,4,18,8,3,1,2.1896,1.0679
970,65,Latvia,Poland,0,27,28,3.8595,2.667,0.232,0.1438,3,5,5,8,4,9,9,4,8,18,9,4,18,8,3,2,1.46,0.7803
971,65,Belarus,Denmark,0,24,20,3.0308,2.2756,0.2356,0.151,2,1,4,2,8,5,5,8,16,10,5,8,10,16,0,1,0.5726,0.7542
972,65,Italy,China,0,34,20,3.8845,1.6158,0.2164,0.0993,4,0,7,0,3,11,11,3,6,22,11,3,22,6,1,0,1.6228,0
973,65,Croatia,Russia,0,24,27,2.7084,3.0881,0.1557,0.2374,5,2,8,3,7,4,4,7,14,8,4,7,8,14,1,0,1.2128,0.3876
974,65,Finland,Great Britain,0,28,24,3.054,2.7055,0.1799,0.1522,1,2,2,4,5,1,1,5,10,2,1,5,2,10,0,0,0,0.7399
975,65,Lithuania,Switzerland,0,23,24,2.2659,2.5106,0.1388,0.2337,0,2,0,3,6,3,3,6,12,6,3,6,6,12,0,0,0.4131,1.0607
976,65,Austria,Estonia,0,28,34,3.0139,2.3938,0.1528,0.1223,1,2,0,3,4,6,6,4,8,12,6,4,12,8,0,0,0.58,0.9428
977,65,Slovenia,France,0,25,23,2.3179,2.9224,0.2302,0.231,2,0,4,0,6,7,7,6,14,17,7,6,17,14,0,0,1.0619,0.7238
978,65,Romania,Japan,0,37,33,4.1745,4.0319,0.2349,0.2242,2,3,3,5,10,7,7,10,20,14,7,10,14,20,0,0,1.0866,1.4863
979,65,South Korea,Norway,0,30,27,3.9826,3.3681,0.2503,0.2307,6,2,9,3,9,4,4,9,18,8,4,9,8,18,1,1,0.679,1.6122
980,65,Germany,Canada,0,26,22,3.0563,2.785,0.2442,0.2369,7,3,11,4,6,6,6,6,12,14,6,6,14,12,2,2,1.3379,1.2552
981,65,Slovakia,Sweden,0,27,40,2.4731,5.0446,0.2162,0.2561,4,3,6,6,8,5,5,8,16,10,5,8,10,16,2,2,1.2299,1.8609
982,65,Ukraine,Kazakhstan,0,24,38,2.1269,4.746,0.127,0.2276,1,5,2,7,13,4,4,13,28,8,4,13,8,28,0,3,0.8631,2.3915
983,65,Spain,Netherlands,0,24,27,2.6814,2.9932,0.1668,0.1728,3,2,5,4,7,7,7,7,14,14,7,7,14,14,3,0,0.997,1.0042
984,65,Belgium,Czech Republic,0,14,26,1.4992,3.152,0.1552,0.1576,2,3,4,4,3,8,8,3,6,16,8,3,16,6,0,0,0.6915,0.2754
985,66,Slovenia,Japan,0,31,25,3.126,2.905,0.1531,0.2225,3,4,6,4,4,7,7,4,8,14,7,4,14,8,1,1,1.4947,0.7883
986,66,China,Great Britain,1,44,22,4.8163,2.3527,0.2028,0.1691,3,2,6,1,3,10,10,3,6,20,10,3,20,6,1,0,1.858,0.2626
987,66,Switzerland,Russia,0,25,22,2.73,2.0404,0.2096,0.1444,6,3,6,6,4,7,7,4,8,14,7,4,14,8,2,0,0.6906,0
988,66,Slovakia,Kazakhstan,1,30,28,3.288,3.2641,0.2093,0.211,5,6,7,9,6,11,11,6,17,22,11,6,22,17,4,3,2.3265,1.4562
989,66,Denmark,Belarus,0,33,18,4.013,1.896,0.162,0.1448,0,3,0,3,5,7,7,5,10,14,7,5,14,10,0,2,1.8157,0.7325
990,66,Romania,United States,0,36,26,4.3715,2.4939,0.2433,0.1407,3,0,5,0,4,8,8,4,8,16,8,4,16,8,1,0,2.1662,0.4221
991,66,Hungary,Latvia,0,29,35,3.0371,4.4074,0.1762,0.1635,2,3,4,4,8,5,5,8,16,10,5,8,10,16,0,2,0.7595,1.5184
992,66,Italy,Finland,0,24,22,2.7576,2.4069,0.2123,0.2153,1,0,2,0,3,8,8,3,6,16,8,3,16,6,1,0,1.6551,0.6248
993,66,South Korea,Spain,1,48,24,8.5078,2.697,0.2528,0.1699,5,6,5,11,5,14,14,5,10,28,14,5,28,10,2,2,5.5435,0.6489
994,66,Croatia,Austria,0,28,21,2.6633,2.1565,0.1487,0.1411,2,4,2,5,9,3,3,9,18,6,3,9,6,18,0,1,0.3752,0.6641
995,66,Germany,Sweden,1,30,23,2.971,2.8999,0.2079,0.2262,4,3,4,4,8,6,6,8,16,12,6,8,12,16,2,2,0.7494,1.4359
996,66,Belgium,Estonia,0,12,31,1.2391,3.3882,0.1309,0.1609,0,5,0,7,6,3,3,6,12,6,3,6,6,12,0,2,0.1264,1.8231
997,66,Canada,Norway,0,22,34,2.0455,3.6745,0.1413,0.1566,3,5,5,9,9,6,6,9,18,12,6,9,12,18,0,4,0.1011,1.744
998,66,Ukraine,Netherlands,0,35,21,3.2982,2.2124,0.1444,0.2149,4,2,2,1,8,8,8,8,16,16,8,8,16,16,3,1,1.9117,0.3884
999,66,Poland,Czech Republic,0,29,24,2.79,3.4265,0.1703,0.241,2,3,4,6,9,7,7,9,18,14,7,9,14,18,0,2,0.1231,1.899
1000,66,France,Lithuania,0,32,27,3.5905,2.5261,0.1588,0.2137,5,0,6,0,10,6,6,10,20,12,6,10,12,20,0,0,0.8901,1.1404
1001,67,Slovenia,China,0,32,29,3.4592,3.7658,0.2281,0.2208,2,3,4,6,8,8,8,8,16,16,8,8,16,16,0,2,0.6911,2.1533
1002,67,Kazakhstan,Switzerland,1,35,23,3.3131,2.5685,0.2256,0.2092,0,1,0,2,12,8,8,12,24,16,8,12,16,24,0,0,0.7783,0.9538
1003,67,Latvia,Finland,0,20,34,2.1864,3.3309,0.1522,0.1665,4,3,6,6,6,7,7,6,12,14,7,6,14,12,1,0,0.4148,0.2741
1004,67,Ukraine,South Korea,0,18,26,1.5251,2.7155,0.1065,0.2284,1,4,2,6,6,3,3,6,12,6,3,6,6,12,0,2,0,0.8276
1005,67,Russia,Italy,0,24,27,2.4898,2.4407,0.1551,0.1555,2,1,2,1,6,4,4,6,12,8,4,6,8,12,0,0,0.3102,0.8312
1006,67,Denmark,Canada,0,29,19,3.1746,2.1493,0.2221,0.155,5,1,6,2,5,4,4,5,10,8,4,5,8,10,0,0,0.5288,0.4559
1007,67,Austria,Belarus,0,31,21,3.1553,1.7116,0.2128,0.1349,4,2,5,4,7,7,7,7,14,14,7,7,14,14,1,0,0.5469,0.257
1008,67,Norway,Poland,0,30,18,3.2679,1.873,0.2396,0.2111,4,2,6,1,9,14,14,9,20,28,14,9,28,20,2,0,1.2993,0.4571
1009,67,Slovakia,Hungary,0,26,30,2.4405,3.4256,0.1442,0.2358,2,7,3,13,8,4,4,8,16,8,4,8,8,16,2,2,0.7333,1.4979
1010,67,Lithuania,Japan,0,19,20,2.2677,2.0596,0.2242,0.2031,0,4,0,8,9,6,6,9,18,15,6,9,15,18,0,2,1.1771,1.016
1011,67,Estonia,Netherlands,0,27,15,2.3027,1.7261,0.2148,0.1933,2,1,0,2,8,9,9,8,16,18,9,8,18,16,1,0,0.6805,0.5816
1012,67,Sweden,Romania,0,32,18,3.8837,2.001,0.2539,0.1621,4,3,3,6,6,6,6,6,12,12,6,6,12,12,1,1,1.3359,0.4418
1013,67,Great Britain,United States,0,25,24,3.5503,2.2175,0.2425,0.1339,5,1,9,2,5,13,13,5,10,26,13,5,26,10,4,1,2.7757,0.5216
1014,67,Belgium,Croatia,0,15,29,1.4778,3.4081,0.1653,0.1764,1,6,2,11,5,4,4,5,12,8,4,5,8,12,1,2,0.0904,0.9203
1015,67,France,Spain,1,39,37,5.3765,3.3193,0.2546,0.213,5,4,6,7,8,11,11,8,19,22,11,8,22,19,2,1,2.1419,0.7996
1016,67,Czech Republic,Germany,0,23,30,3.1693,2.8072,0.1941,0.1736,3,1,3,2,6,8,8,6,12,16,8,6,16,12,1,0,0.5365,0.3872
1017,68,Czech Republic,Ukraine,0,35,12,4.517,0.8815,0.1719,0.1028,5,0,7,0,5,8,8,5,10,16,8,5,16,10,1,0,2.2377,0.2057
1018,68,Belarus,Croatia,0,30,28,3.271,3.024,0.1428,0.2343,3,6,6,9,8,4,4,8,16,8,4,8,8,16,1,2,0.6807,0.7514
